Id	Ctrl1	Ctrl3	Ctrl4	RNAi1	RNAi3	RNAi4	norm.Ctrl1	norm.Ctrl3	norm.Ctrl4	norm.RNAi1	norm.RNAi3	norm.RNAi4	baseMean	Untreated	RNAi	FoldChange	log2FoldChange	stat	pvalue	padj	dispGeneEst	dispFit	dispMAP	dispersion	betaConv	maxCooks
FBtr0087370	1383	524	554	899	334	447	716	785	780	459	459	555	625.56	760	491	0.645	-0.632	-3.881	0.000103816042812116	0.00222290755339651	0.0027	0.0363	0.0173	0.0173	TRUE	NA
FBtr0088447	303	129	137	190	65	60	157	193	193	97	89	74	133.96	181	87	0.486	-1.04	-3.881	0.000103988476089161	0.00222382338329826	0.0144	0.0746	0.0429	0.0429	TRUE	NA
FBtr0303150	641	211	234	377	125	169	332	316	330	193	172	210	258.54	326	192	0.587	-0.768	-3.88	0.000104537728752576	0.00223278528746629	0	0.0511	0.0239	0.0239	TRUE	NA
FBtr0076362	4282	1578	1627	3258	1172	1314	2216	2364	2292	1664	1609	1630	1962.5	2291	1634	0.714	-0.486	-3.875	0.000106834094946811	0.00226566933520543	0	0.0292	0.0108	0.0108	TRUE	NA
FBtr0087308	425	120	142	173	86	58	220	180	200	88	118	72	146.35	200	93	0.462	-1.115	-3.867	0.000110109331674178	0.00232572062505398	0.0306	0.0705	0.0516	0.0516	TRUE	NA
FBtr0099990	15070	6075	5450	10878	4227	4603	7799	9101	7677	5555	5804	5710	6941.09	8192	5690	0.695	-0.525	-3.865	0.000111056646194786	0.00233996626398866	0.005	0.0268	0.0131	0.0131	TRUE	NA
FBtr0331931	84	40	56	38	10	11	43	60	79	19	14	14	38.18	61	16	0.269	-1.894	-3.865	0.000110934120860235	0.00233996626398866	0.0733	0.1968	0.133	0.133	TRUE	NA
FBtr0083647	535	221	230	246	143	172	277	331	324	126	196	213	244.55	311	178	0.559	-0.838	-3.859	0.00011367376601332	0.00239140653071799	0	0.0526	0.0295	0.0295	TRUE	NA
FBtr0330054	3923	2346	2169	2750	1557	1281	2030	3515	3055	1404	2138	1589	2288.59	2867	1710	0.606	-0.722	-3.859	0.000113776906831431	0.00239140653071799	0.0214	0.0288	0.0247	0.0247	TRUE	NA
FBtr0334869	4954	682	656	3454	488	437	2564	1022	924	1764	670	542	1247.6	1503	992	0.645	-0.633	-3.854	0.000116192246002551	0.00243918385702539	0.008	0.0311	0.0182	0.0182	TRUE	NA
FBtr0301559	2653	762	734	1390	547	621	1373	1142	1034	710	751	770	963.3	1183	744	0.631	-0.665	-3.85	0.000117954157843426	0.00247012425051599	0.0113	0.0327	0.0203	0.0203	TRUE	NA
FBtr0304933	1398	435	359	471	240	307	723	652	506	241	330	381	471.97	627	317	0.499	-1.004	-3.847	0.000119774692726049	0.00250213855657061	0.0544	0.0397	0.0465	0.0465	TRUE	NA
FBtr0339189	1370	322	378	695	259	258	709	482	532	355	356	320	459.08	574	344	0.602	-0.733	-3.845	0.000120377865551624	0.00251167977138187	0.0108	0.0401	0.0236	0.0236	TRUE	NA
FBtr0113142	2862	844	800	1446	530	712	1481	1264	1127	738	728	883	1036.98	1291	783	0.608	-0.717	-3.842	0.000121855195979313	0.00253633309009854	0.0174	0.0322	0.024	0.024	TRUE	NA
FBtr0073724	1656	534	693	944	448	460	857	800	976	482	615	571	716.84	878	556	0.629	-0.668	-3.839	0.000123424225790161	0.00256587745033583	0.0093	0.035	0.0203	0.0203	TRUE	NA
FBtr0084963	1745	760	466	958	222	378	903	1139	656	489	305	469	660.17	899	421	0.466	-1.101	-3.838	0.000123833229257832	0.00257126357748313	0.0774	0.0358	0.0574	0.0574	TRUE	NA
FBtr0308592	638	306	406	254	236	259	330	458	572	130	324	321	355.93	453	258	0.535	-0.901	-3.83	0.000128228999979914	0.00264392411495098	0.0299	0.0442	0.0367	0.0367	TRUE	NA
FBtr0073295	554	58	76	323	27	27	287	87	107	165	37	33	119.36	160	78	0.439	-1.187	-3.816	0.000135639852381042	0.00277608485463873	0.029	0.0806	0.0542	0.0542	TRUE	NA
FBtr0290025	385	94	133	174	64	70	199	141	187	89	88	87	131.83	176	88	0.498	-1.005	-3.814	0.000136826095766838	0.00279702546900719	0.0093	0.0754	0.0409	0.0409	TRUE	NA
FBtr0077706	227	88	58	98	22	36	117	132	82	50	30	45	75.99	110	42	0.378	-1.404	-3.813	0.000137020942868503	0.00279767403706869	0.0457	0.1118	0.0799	0.0799	TRUE	NA
FBtr0334306	5146	1687	1591	3197	1152	1442	2663	2527	2241	1633	1582	1789	2072.48	2477	1668	0.674	-0.57	-3.811	0.000138490164891392	0.00282431012848069	0.0071	0.0291	0.0156	0.0156	TRUE	NA
FBtr0083764	2444	650	403	1137	330	315	1265	974	568	581	453	391	705.13	936	475	0.515	-0.956	-3.805	0.000142056706664147	0.00289017150177556	0.0523	0.0352	0.0436	0.0436	TRUE	NA
FBtr0339081	441	139	128	261	77	77	228	208	180	133	106	96	158.55	205	112	0.542	-0.884	-3.802	0.000143533624911885	0.00290642880857585	0	0.067	0.0315	0.0315	TRUE	NA
FBtr0071813	25751	8015	8491	18219	6316	7514	13327	12008	11960	9303	8673	9321	10765.42	12432	9099	0.733	-0.449	-3.797	0.000146355867797878	0.0029520709195485	0.0018	0.0265	0.01	0.01	TRUE	NA
FBtr0086617	44	18	32	7	3	7	23	27	45	4	4	9	18.53	32	6	0.171	-2.55	-3.797	0.000146476144395999	0.0029520709195485	0.0418	0.3779	0.2173	0.2173	TRUE	NA
FBtr0088522	516	100	141	137	79	53	267	150	199	70	108	66	143.28	205	81	0.398	-1.328	-3.797	0.000146274299053526	0.0029520709195485	0.0871	0.0714	0.0789	0.0789	TRUE	NA
FBtr0112834	2507	482	401	1381	325	306	1297	722	565	705	446	380	685.91	861	510	0.605	-0.724	-3.792	0.000149267509240903	0.00300127438568666	0.015	0.0354	0.0243	0.0243	TRUE	NA
FBtr0329906	1348	381	318	942	179	229	698	571	448	481	246	284	454.54	572	337	0.575	-0.798	-3.792	0.000149693331360835	0.00300631185734155	0.0194	0.0403	0.0291	0.0291	TRUE	NA
FBtr0305603	349	124	101	90	70	60	181	186	142	46	96	74	120.86	170	72	0.406	-1.3	-3.791	0.000150091396567657	0.00301015389341553	0.0691	0.0799	0.0745	0.0745	TRUE	NA
FBtr0088902	1196	319	437	480	274	185	619	478	616	245	376	230	427.21	571	284	0.494	-1.019	-3.788	0.00015216758402258	0.0030453048233037	0.058	0.0412	0.0493	0.0493	TRUE	NA
FBtr0299742	1741	132	151	1097	65	101	901	198	213	560	89	125	347.7	437	258	0.56	-0.836	-3.782	0.000155458590310232	0.00310392349523957	0.0111	0.0447	0.0291	0.0291	TRUE	NA
FBtr0100259	102	121	118	64	42	56	53	181	166	33	58	69	93.35	133	53	0.437	-1.194	-3.747	0.000178812214092008	0.00352101984373368	0.0241	0.0958	0.0594	0.0594	TRUE	NA
FBtr0075354	188	52	56	67	26	29	97	78	79	34	36	36	59.99	85	35	0.413	-1.274	-3.745	0.000180442313556645	0.00354904371537845	0	0.1346	0.0624	0.0624	TRUE	NA
FBtr0083600	342	123	146	176	81	91	177	184	206	90	111	113	146.82	189	105	0.549	-0.864	-3.739	0.000184905188172857	0.00362435300840305	0	0.0703	0.0309	0.0309	TRUE	NA
FBtr0310625	187	58	70	70	25	39	97	87	99	36	34	48	66.79	94	39	0.416	-1.264	-3.734	0.000188255379792845	0.00368580824067018	0	0.1236	0.064	0.064	TRUE	NA
FBtr0089736	1366	243	297	856	175	212	707	364	418	437	240	263	404.96	496	313	0.634	-0.657	-3.732	0.00018989725101677	0.00371371465471907	6e-04	0.042	0.0192	0.0192	TRUE	NA
FBtr0113220	476	217	255	330	132	152	246	325	359	169	181	189	244.83	310	180	0.588	-0.767	-3.73	0.000191840492800276	0.00374744452393796	0.0054	0.0525	0.0259	0.0259	TRUE	NA
FBtr0344431	1378	379	481	849	309	327	713	568	678	434	424	406	537	653	421	0.645	-0.633	-3.729	0.00019221771495888	0.00375054155774715	0.0042	0.0381	0.0186	0.0186	TRUE	NA
FBtr0073576	11449	3809	4900	7338	3335	3543	5925	5706	6902	3747	4580	4395	5209.25	6178	4241	0.684	-0.548	-3.725	0.000195110354864816	0.00379834017739667	0.0064	0.0272	0.0154	0.0154	TRUE	NA
FBtr0083100	2640	975	710	1453	562	612	1366	1461	1000	742	772	759	1016.66	1276	758	0.594	-0.751	-3.725	0.000195010219080588	0.00379834017739667	0.0235	0.0323	0.0282	0.0282	TRUE	NA
FBtr0086799	359	136	113	218	60	66	186	204	159	111	82	82	137.38	183	92	0.502	-0.993	-3.72	0.000198840420124063	0.003862188047053	0	0.0734	0.0426	0.0426	TRUE	NA
FBtr0330263	892	222	103	105	82	85	462	333	145	54	113	105	201.83	313	91	0.291	-1.779	-3.72	0.000199089222767835	0.00386264622137007	0.2842	0.0582	0.1571	0.1571	TRUE	NA
FBtr0071758	955	300	387	631	212	255	494	449	545	322	291	316	403.08	496	310	0.625	-0.678	-3.719	0.000199920735783328	0.00387439608973995	0.0047	0.0421	0.0211	0.0211	TRUE	NA
FBtr0308612	1101	203	241	472	131	182	570	304	339	241	180	226	310.01	404	216	0.547	-0.87	-3.718	0.000200724540018775	0.00388558305402032	0.025	0.0469	0.0354	0.0354	TRUE	NA
FBtr0085373	5433	1780	2169	3778	1405	1703	2812	2667	3055	1929	1929	2113	2417.46	2845	1990	0.699	-0.516	-3.715	0.000203193158118912	0.00392893557485622	0.0036	0.0286	0.0134	0.0134	TRUE	NA
FBtr0088937	642	139	139	386	76	99	332	208	196	197	104	123	193.43	245	141	0.574	-0.8	-3.705	0.000211083479033506	0.00405974657622579	0	0.0596	0.027	0.027	TRUE	NA
FBtr0310499	846	178	224	554	123	132	438	267	316	283	169	164	272.59	340	205	0.598	-0.742	-3.705	0.000211362222812212	0.00405974657622579	0	0.0498	0.0243	0.0243	TRUE	NA
FBtr0303383	279	141	73	99	53	43	144	211	103	51	73	53	105.86	153	59	0.383	-1.386	-3.698	0.000216901218459647	0.00415186696183192	0.0905	0.0875	0.0891	0.0891	TRUE	NA
FBtr0290197	1942	428	544	985	266	413	1005	641	766	503	365	512	632.18	804	460	0.578	-0.79	-3.688	0.000226039940006115	0.00430687459323495	0.0265	0.0362	0.0312	0.0312	TRUE	NA
FBtr0334660	53148	7191	6769	31542	5142	6298	27505	10773	9535	16107	7061	7813	13132.3	15938	10327	0.68	-0.557	-3.679	0.000234555285231439	0.00442558602530739	0.0096	0.0264	0.0164	0.0164	TRUE	NA
FBtr0086272	555	158	146	260	106	76	287	237	206	133	146	94	183.7	243	124	0.511	-0.968	-3.676	0.000237364186177676	0.00447366281003662	0.024	0.0614	0.0433	0.0433	TRUE	NA
FBtr0304621	878	461	377	360	312	264	454	691	531	184	428	328	435.97	559	313	0.536	-0.9	-3.675	0.000237929689781539	0.00447939858336242	0.0403	0.0409	0.0406	0.0406	TRUE	NA
FBtr0079664	8918	3347	3313	6509	2519	2974	4615	5014	4667	3324	3459	3689	4128.06	4765	3491	0.732	-0.45	-3.673	0.000239607470625	0.00450603917619448	0.0011	0.0275	0.0105	0.0105	TRUE	NA
FBtr0113270	2378	974	721	795	489	691	1231	1459	1016	406	671	857	940.02	1235	645	0.501	-0.997	-3.671	0.000241358933155919	0.00453400554496952	0.0725	0.0328	0.0519	0.0519	TRUE	NA
FBtr0088521	304	101	159	147	26	67	157	151	224	75	36	83	121.08	177	65	0.366	-1.448	-3.667	0.000245682945686506	0.00460011812387474	0.1285	0.0798	0.1013	0.1013	TRUE	NA
FBtr0083724	3409	1278	1431	2290	984	1214	1764	1915	2016	1169	1351	1506	1620.19	1898	1342	0.705	-0.505	-3.666	0.000246181644932718	0.00460442899917235	0.0026	0.0299	0.013	0.013	TRUE	NA
FBtr0070334	6056	2064	2679	3710	1738	2010	3134	3092	3774	1894	2387	2493	2795.74	3333	2258	0.673	-0.571	-3.663	0.000249287523930993	0.00465744043893296	0.0094	0.0282	0.0171	0.0171	TRUE	NA
FBtr0336477	316	136	147	216	59	75	164	204	207	110	81	93	143.12	192	95	0.502	-0.995	-3.655	0.000257358800545315	0.00479257414565983	0.0216	0.0715	0.0451	0.0451	TRUE	NA
FBtr0332317	213	66	50	105	13	25	110	99	70	54	18	31	63.67	93	34	0.354	-1.498	-3.653	0.00025942087535892	0.00482573474325471	0.0599	0.1284	0.0979	0.0979	TRUE	NA
FBtr0347009	7647	1178	1086	5597	730	938	3958	1765	1530	2858	1002	1164	2046.03	2418	1675	0.679	-0.558	-3.645	0.000267110067035922	0.00494730535608326	0.0069	0.0291	0.0161	0.0161	TRUE	NA
FBtr0084275	598	358	367	376	188	287	309	536	517	192	258	356	361.49	454	269	0.596	-0.746	-3.641	0.000271805119684018	0.00502341552553943	0.0123	0.0439	0.0272	0.0272	TRUE	NA
FBtr0073286	2789	825	675	1700	501	612	1443	1236	951	868	688	759	990.9	1210	772	0.641	-0.643	-3.634	0.0002787072096658	0.00511241428126003	0.0127	0.0325	0.0213	0.0213	TRUE	NA
FBtr0072924	84521	38720	52515	52736	34278	37002	43742	58009	73971	26929	47069	45903	49270.47	58574	39967	0.674	-0.57	-3.633	0.000280502402445125	0.00513984690634225	0.0106	0.026	0.0177	0.0177	TRUE	NA
FBtr0076250	1161	137	52	258	37	54	601	205	73	132	51	67	188.15	293	83	0.336	-1.575	-3.62	0.000294147654988034	0.00535554822791908	0.2073	0.0606	0.1247	0.1247	TRUE	NA
FBtr0345249	38	56	39	10	19	14	20	84	55	5	26	17	34.51	53	16	0.295	-1.761	-3.619	0.000296144902221322	0.0053861942926807	0.0342	0.2149	0.1235	0.1235	TRUE	NA
FBtr0086255	1250	610	806	921	320	474	647	914	1135	470	439	588	698.97	899	499	0.569	-0.814	-3.607	0.000310334918722219	0.00563233247725373	0.035	0.0352	0.0351	0.0351	TRUE	NA
FBtr0076530	87	88	52	63	7	4	45	132	73	32	10	5	49.48	83	16	0.159	-2.657	-3.604	0.000313403592316665	0.0056820137545699	0.5668	0.1578	0.346	0.346	TRUE	NA
FBtr0085650	6998	2565	2985	4601	1952	2528	3622	3843	4205	2349	2680	3136	3305.83	3890	2722	0.697	-0.521	-3.593	0.000327057400948852	0.00588600365548139	0.0063	0.0279	0.0148	0.0148	TRUE	NA
FBtr0308638	289	163	100	169	50	30	150	244	141	86	69	37	121.13	178	64	0.356	-1.489	-3.587	0.000334420137965605	0.00600590553533831	0.1511	0.0798	0.1127	0.1127	TRUE	NA
FBtr0304026	1767	411	242	923	193	185	914	616	341	471	265	230	472.82	624	322	0.516	-0.953	-3.583	0.000339698117690719	0.00608158916128761	0.0567	0.0397	0.048	0.048	TRUE	NA
FBtr0072740	385	198	152	141	96	131	199	297	214	72	132	163	179.39	237	122	0.492	-1.024	-3.581	0.000342682656260399	0.00611586913373789	0.0432	0.0623	0.0525	0.0525	TRUE	NA
FBtr0085375	913	381	321	616	212	260	472	571	452	315	291	323	403.94	498	310	0.623	-0.684	-3.564	0.000365000582126698	0.00648046064601966	0.009	0.0421	0.0237	0.0237	TRUE	NA
FBtr0340406	491	265	216	284	127	180	254	397	304	145	174	223	249.68	318	181	0.569	-0.814	-3.562	0.000367695086996134	0.006521549572979	0.0162	0.052	0.0331	0.0331	TRUE	NA
FBtr0073602	135	72	89	42	49	38	70	108	125	21	67	47	73.16	101	45	0.418	-1.259	-3.562	0.00036842592789045	0.00652776145583585	0	0.1151	0.0732	0.0732	TRUE	NA
FBtr0112501	205	33	58	72	20	20	106	49	82	37	27	25	54.38	79	30	0.377	-1.408	-3.561	0.000369830687166111	0.0065458886641754	0.0261	0.1459	0.0868	0.0868	TRUE	NA
FBtr0071181	732	403	385	448	298	297	379	604	542	229	409	368	421.88	508	335	0.652	-0.618	-3.56	0.000370360064616012	0.00654850048271053	0	0.0414	0.0191	0.0191	TRUE	NA
FBtr0332205	1578	538	295	593	273	207	817	806	416	303	375	257	495.45	680	312	0.462	-1.115	-3.56	0.000370952245787597	0.00654888361612738	0.1016	0.0391	0.0681	0.0681	TRUE	NA
FBtr0333176	622	136	128	361	77	97	322	204	180	184	106	120	186.06	235	137	0.583	-0.779	-3.56	0.000371527243804556	0.00654888361612738	0	0.061	0.0277	0.0277	TRUE	NA
FBtr0332122	681	212	205	188	123	164	352	318	289	96	169	203	237.86	320	156	0.467	-1.099	-3.554	0.000379002016587834	0.00666010613370691	0.075	0.0533	0.064	0.064	TRUE	NA
FBtr0345015	335	232	209	233	128	121	173	348	294	119	176	150	210.03	272	148	0.564	-0.827	-3.545	0.000392810171215865	0.00688160086468162	0.0143	0.057	0.0339	0.0339	TRUE	NA
FBtr0307091	90626	29057	31903	48889	23980	27242	46901	43532	44938	24965	32929	33795	37843.19	45124	30563	0.672	-0.574	-3.543	0.000394957515798504	0.00691215954434708	0.0115	0.0261	0.0189	0.0189	TRUE	NA
FBtr0334585	950	297	693	191	261	318	492	445	976	98	358	394	460.53	638	283	0.384	-1.38	-3.542	0.000397644338069899	0.00695208770870218	0.1931	0.0401	0.1067	0.1067	TRUE	NA
FBtr0081792	5581	1461	1383	3619	1105	1253	2888	2189	1948	1848	1517	1554	1990.82	2342	1640	0.706	-0.503	-3.539	0.000401233616272024	0.00700769628582635	0.0044	0.0292	0.014	0.014	TRUE	NA
FBtr0306565	701	214	264	330	118	198	363	321	372	169	162	246	271.9	352	192	0.542	-0.882	-3.536	0.000405720719369399	0.00707166266047211	0.0314	0.0499	0.0406	0.0406	TRUE	NA
FBtr0077972	611	106	131	165	53	94	316	159	185	84	73	117	155.53	220	91	0.428	-1.224	-3.536	0.000406255198517292	0.00707378975611175	0.0884	0.0678	0.0777	0.0777	TRUE	NA
FBtr0087631	2662	621	666	1650	482	572	1378	930	938	843	662	710	910.02	1082	738	0.689	-0.538	-3.534	0.000408983581253109	0.00711407444429217	0.0039	0.0331	0.0154	0.0154	TRUE	NA
FBtr0331287	153	81	82	96	14	29	79	121	116	49	19	36	70.04	105	35	0.332	-1.589	-3.523	0.000427168705152516	0.0073929066216658	0.1351	0.119	0.1265	0.1265	TRUE	NA
FBtr0306233	892	243	292	415	191	212	462	364	411	212	262	263	329.03	412	246	0.591	-0.759	-3.516	0.000438814284407652	0.00756392340892024	0.0173	0.0457	0.0301	0.0301	TRUE	NA
FBtr0332141	1660	583	525	693	388	465	859	873	739	354	533	577	655.92	824	488	0.578	-0.79	-3.516	0.000438780096495847	0.00756392340892024	0.0334	0.0358	0.0347	0.0347	TRUE	NA
FBtr0300265	275	26	37	81	14	17	142	39	52	41	19	21	52.51	78	27	0.372	-1.428	-3.514	0.00044181820889794	0.00760805632611302	0.0273	0.1501	0.0868	0.0868	TRUE	NA
FBtr0113070	1762	506	416	1174	305	356	912	758	586	599	419	442	619.31	752	487	0.646	-0.629	-3.509	0.000449287909408686	0.00772117929285409	0.009	0.0364	0.0212	0.0212	TRUE	NA
FBtr0332488	518	285	267	309	182	222	268	427	376	158	250	275	292.37	357	228	0.631	-0.665	-3.509	0.000449150314996506	0.00772117929285409	0	0.0482	0.0222	0.0222	TRUE	NA
FBtr0310055	738	137	128	274	97	84	382	205	180	140	133	104	190.8	256	126	0.51	-0.97	-3.501	0.000462992049151402	0.00791702555832073	0.0376	0.0601	0.0485	0.0485	TRUE	NA
FBtr0075173	1050	355	245	412	184	228	543	532	345	210	253	283	361.04	473	249	0.523	-0.936	-3.498	0.000469470053621876	0.00801182178076497	0.052	0.044	0.0484	0.0484	TRUE	NA
FBtr0075449	1777	870	1245	1180	714	809	920	1303	1754	603	980	1004	1093.89	1326	862	0.651	-0.619	-3.496	0.00047154663018958	0.00803926069024004	0.0138	0.0319	0.0216	0.0216	TRUE	NA
FBtr0086584	5042	1476	1453	2316	1070	1301	2609	2211	2047	1183	1469	1614	1855.53	2289	1422	0.619	-0.692	-3.492	0.000478917675022926	0.00814872722650615	0.0277	0.0294	0.0277	0.0277	TRUE	NA
FBtr0347364	122	65	76	75	24	20	63	97	107	38	33	25	60.61	89	32	0.373	-1.422	-3.488	0.000487342279042106	0.00827565091866452	0.064	0.1335	0.0982	0.0982	TRUE	NA
FBtr0089951	1437	157	113	205	99	52	744	235	159	105	136	65	240.53	379	102	0.33	-1.598	-3.487	0.000488174755614116	0.00828158776808873	0.2644	0.053	0.1436	0.1436	TRUE	NA
FBtr0076729	1656	538	560	1073	436	447	857	806	789	548	599	555	692.16	817	567	0.692	-0.53	-3.482	0.000497546323997336	0.00839903248314794	0.0012	0.0353	0.0151	0.0151	TRUE	NA
FBtr0344403	309	80	97	147	54	56	160	120	137	75	74	69	105.85	139	73	0.524	-0.934	-3.481	0.00049866568455712	0.00840965108735414	0	0.0875	0.0407	0.0407	TRUE	NA
FBtr0301209	4883	2031	2141	3680	1625	1882	2527	3043	3016	1879	2231	2335	2505.14	2862	2148	0.75	-0.415	-3.476	0.000509312481996809	0.00858076461564565	0	0.0285	0.0098	0.0098	TRUE	NA
FBtr0073296	341	129	127	213	57	85	176	193	179	109	78	105	140.19	183	97	0.536	-0.899	-3.459	0.000542432103085628	0.00911190303626015	0.0072	0.0724	0.0404	0.0404	TRUE	NA
FBtr0075039	101	46	25	32	9	14	52	69	35	16	12	17	33.74	52	15	0.296	-1.754	-3.457	0.000546138429929088	0.00916518611713678	0.0644	0.2192	0.1422	0.1422	TRUE	NA
FBtr0333047	3948	572	421	2540	335	351	2043	857	593	1297	460	435	947.6	1164	731	0.624	-0.681	-3.447	0.000566713287091162	0.0094641670758525	0.0208	0.0328	0.0264	0.0264	TRUE	NA
FBtr0299830	742	183	86	322	69	61	384	274	121	164	95	76	185.69	260	112	0.43	-1.217	-3.445	0.000570047391150111	0.00951058638678556	0.1056	0.061	0.0819	0.0819	TRUE	NA
FBtr0303471	1838	984	847	1259	505	744	951	1474	1193	643	693	923	979.63	1206	753	0.629	-0.669	-3.443	0.000575429179014087	0.00959104552893158	0.0206	0.0326	0.0261	0.0261	TRUE	NA
FBtr0306050	782	265	212	495	146	173	405	397	299	253	200	215	294.7	367	223	0.607	-0.72	-3.441	0.000580229002923586	0.00965697016297417	0.0102	0.048	0.0276	0.0276	TRUE	NA
FBtr0113291	105	43	49	49	14	21	54	64	69	25	19	26	43.01	62	23	0.382	-1.389	-3.435	0.000591789307110804	0.00980654918478976	0	0.1776	0.0881	0.0881	TRUE	NA
FBtr0310035	137	46	33	38	17	20	71	69	46	19	23	25	42.31	62	22	0.357	-1.487	-3.435	0.000591506724483788	0.00980654918478976	0	0.1801	0.1035	0.1035	TRUE	NA
FBtr0339176	18012	144	677	11664	0	0	9322	216	954	5956	0	0	2741.19	3497	1985	0.001	-9.665	-3.435	0.000592992036619066	0.00981699461395135	5.0792	0.0283	0.8781	5.0792	TRUE	NA
FBtr0340273	775	287	215	419	158	188	401	430	303	214	217	233	299.67	378	221	0.585	-0.774	-3.434	0.000594031545351078	0.00982472038024719	0.0197	0.0477	0.0328	0.0328	TRUE	NA
FBtr0077625	725	257	273	468	104	191	375	385	385	239	143	237	293.92	382	206	0.54	-0.889	-3.431	0.00060233463434688	0.00992376687193404	0.0403	0.0481	0.0443	0.0443	TRUE	NA
FBtr0344861	640	268	132	60	120	102	331	402	186	31	165	127	206.77	306	108	0.292	-1.777	-3.429	0.000604756304255134	0.00995410304633379	0.3604	0.0575	0.1868	0.1868	TRUE	NA
FBtr0079085	85	58	48	47	16	15	44	87	68	24	22	19	43.85	66	22	0.344	-1.54	-3.428	0.000608890347091869	0.0100029486043799	0.0588	0.1747	0.1148	0.1148	TRUE	NA
FBtr0299642	2399	577	604	1523	426	535	1242	864	851	778	585	664	830.52	986	676	0.691	-0.534	-3.427	0.000610913338698425	0.0100169929942798	0.0039	0.0338	0.0161	0.0161	TRUE	NA
FBtr0085713	77727	25396	27790	58829	21772	24544	40226	38047	39144	30041	29897	30448	34633.71	39139	30129	0.77	-0.377	-3.424	0.000616666138949888	0.0101016627976404	4e-04	0.0261	0.0087	0.0087	TRUE	NA
FBtr0076605	1269	496	387	926	252	296	657	743	545	473	346	367	521.84	648	395	0.607	-0.721	-3.424	0.000617852530246334	0.0101018005207387	0.0222	0.0384	0.0297	0.0297	TRUE	NA
FBtr0113140	190	126	64	18	17	62	98	189	90	9	23	77	81.12	126	36	0.235	-2.087	-3.424	0.000617390732360752	0.0101018005207387	0.4263	0.1063	0.2481	0.2481	TRUE	NA
FBtr0290320	191	29	63	33	22	20	99	43	89	17	30	25	50.48	77	24	0.303	-1.72	-3.421	0.000624326976417563	0.0101785475024122	0.1517	0.1551	0.1534	0.1534	TRUE	NA
FBtr0087612	7486	1277	1128	5289	843	1041	3874	1913	1589	2701	1158	1291	2087.67	2459	1717	0.699	-0.517	-3.411	0.00064762032124167	0.0105083596306678	0.0067	0.029	0.0159	0.0159	TRUE	NA
FBtr0075078	316	46	59	129	17	35	164	69	83	66	23	43	74.7	105	44	0.426	-1.232	-3.41	0.000649684563292379	0.0105219451794406	0.0146	0.1132	0.0742	0.0742	TRUE	NA
FBtr0336646	1234	544	509	612	213	443	639	815	717	313	292	550	554.19	724	385	0.529	-0.919	-3.41	0.000649470941399878	0.0105219451794406	0.0601	0.0377	0.0503	0.0503	TRUE	NA
FBtr0302651	1062	283	224	588	184	174	550	424	316	300	253	216	342.98	430	256	0.601	-0.735	-3.403	0.000665473398941824	0.010727005888394	0.0168	0.0449	0.0301	0.0301	TRUE	NA
FBtr0452124	3090	607	471	1795	352	448	1599	909	663	917	483	556	854.62	1057	652	0.629	-0.669	-3.402	0.000668073272029463	0.0107588025244857	0.02	0.0335	0.0262	0.0262	TRUE	NA
FBtr0302323	627	101	171	233	93	65	324	151	241	119	128	81	174	239	109	0.465	-1.104	-3.402	0.000668961258987457	0.010762996766317	0.0738	0.0634	0.0684	0.0684	TRUE	NA
FBtr0081553	383	135	149	249	88	90	198	202	210	127	121	112	161.66	203	120	0.591	-0.758	-3.401	0.000670907409057996	0.0107740945437769	0	0.0663	0.0288	0.0288	TRUE	NA
FBtr0086530	170	57	55	109	9	17	88	85	77	56	12	21	56.66	83	30	0.315	-1.665	-3.39	0.000698105868032867	0.0111586334973268	0.151	0.141	0.1455	0.1455	TRUE	NA
FBtr0085382	56	23	17	15	5	4	29	34	24	8	7	5	17.81	29	7	0.225	-2.15	-3.383	0.000717008923436599	0.0114501117745448	0	0.3922	0.1958	0.1958	TRUE	NA
FBtr0081213	298	104	94	61	49	74	154	156	132	31	67	92	105.45	147	63	0.394	-1.343	-3.38	0.000724497627281507	0.0115489247382755	0.1171	0.0878	0.102	0.102	TRUE	NA
FBtr0085498	862	227	309	233	137	228	446	340	435	119	188	283	301.9	407	197	0.461	-1.116	-3.38	0.000724543351313885	0.0115489247382755	0.1052	0.0475	0.0747	0.0747	TRUE	NA
FBtr0300877	484	136	114	165	92	57	250	204	161	84	126	71	149.35	205	94	0.457	-1.129	-3.379	0.000728676289254989	0.0116040176759632	0.0751	0.0696	0.0721	0.0721	TRUE	NA
FBtr0302786	251	93	64	123	31	47	130	139	90	63	43	58	87.18	120	55	0.456	-1.132	-3.375	0.000736955735109576	0.0117053075422188	0.0313	0.1007	0.0667	0.0667	TRUE	NA
FBtr0301947	2816	1292	1648	1797	1177	992	1457	1936	2321	918	1616	1231	1579.79	1905	1255	0.655	-0.61	-3.373	0.000743849982599329	0.011801823359446	0.0182	0.03	0.0229	0.0229	TRUE	NA
FBtr0290069	2459	865	798	1362	654	711	1273	1296	1124	695	898	882	1028.02	1231	825	0.665	-0.589	-3.37	0.0007519989948308	0.0118888349638545	0.0125	0.0322	0.0209	0.0209	TRUE	NA
FBtr0307029	163	57	59	50	32	35	84	85	83	26	44	43	60.96	84	38	0.428	-1.226	-3.37	0.000752581519633832	0.0118888349638545	0	0.1329	0.0756	0.0756	TRUE	NA
