Id	Ctrl1	Ctrl3	Ctrl4	RNAi1	RNAi3	RNAi4	norm.Ctrl1	norm.Ctrl3	norm.Ctrl4	norm.RNAi1	norm.RNAi3	norm.RNAi4	baseMean	Untreated	RNAi	FoldChange	log2FoldChange	stat	pvalue	padj	dispGeneEst	dispFit	dispMAP	dispersion	betaConv	maxCooks
FBtr0079236	4889	964	997	8378	1437	1604	2530	1444	1404	4278	1973	1990	2270	1793	2747	1.488	0.573	4.089	4.34155299006954e-05	0.00102014136894366	0.0043	0.0288	0.0136	0.0136	TRUE	NA
FBtr0308621	728	257	272	2046	404	556	377	385	383	1045	555	690	572.37	382	763	1.948	0.962	4.08	4.50377751656343e-05	0.00105381020718389	0.0384	0.0373	0.0378	0.0378	TRUE	NA
FBtr0079616	1387	492	521	1869	915	1020	718	737	734	954	1256	1265	944.16	730	1158	1.571	0.652	4.078	4.54988708487556e-05	0.00106314868382426	0.0066	0.0328	0.0172	0.0172	TRUE	NA
FBtr0090014	706	977	1123	4987	1989	2254	365	1464	1582	2547	2731	2796	1914.15	1137	2691	2.8	1.485	4.074	4.61824458477914e-05	0.00107618903360798	0.1852	0.0293	0.0951	0.0951	TRUE	NA
FBtr0334405	435	114	164	1420	254	281	225	171	231	725	349	349	341.57	209	474	2.152	1.106	4.062	4.85911010975578e-05	0.0011292492885152	0.0535	0.045	0.0492	0.0492	TRUE	NA
FBtr0309042	1063	260	231	2068	443	419	550	390	325	1056	608	520	574.86	422	728	1.692	0.759	4.057	4.9689608900312e-05	0.00115321580818573	0.0111	0.0373	0.0229	0.0229	TRUE	NA
FBtr0301824	33	22	16	171	41	95	17	33	23	87	56	118	55.67	24	87	3.742	1.904	4.048	5.15572790303166e-05	0.0011917235749986	0.118	0.1431	0.1307	0.1307	TRUE	NA
FBtr0330734	2700	1095	1312	5140	1757	2106	1397	1640	1848	2625	2413	2613	2089.3	1628	2550	1.576	0.656	4.046	5.19904457118215e-05	0.00120011861965471	0.0108	0.029	0.0184	0.0184	TRUE	NA
FBtr0340125	86	65	71	337	146	142	45	97	100	172	200	176	131.77	81	183	2.43	1.281	4.024	5.73289193827841e-05	0.00130925205903346	0.0513	0.0754	0.0634	0.0634	TRUE	NA
FBtr0075554	334	35	128	683	367	461	173	52	180	349	504	572	305.03	135	475	3.492	1.804	4.02	5.80843509856611e-05	0.00132474029754664	0.2756	0.0473	0.1399	0.1399	TRUE	NA
FBtr0089033	576	230	262	1026	402	430	298	345	369	524	552	533	436.85	337	536	1.601	0.679	4.019	5.85404053441398e-05	0.00132983641332098	0	0.0408	0.018	0.018	TRUE	NA
FBtr0114614	187	44	112	1053	187	206	97	66	158	538	257	256	228.42	107	350	3.093	1.629	4.014	5.96530338983993e-05	0.00135266850985511	0.1857	0.0545	0.1115	0.1115	TRUE	NA
FBtr0332125	24	49	46	145	84	195	12	73	65	74	115	242	96.99	50	144	3.37	1.753	4.014	5.97032279144259e-05	0.00135266850985511	0.1514	0.0932	0.1209	0.1209	TRUE	NA
FBtr0078509	2321	844	818	3501	1340	1349	1201	1264	1152	1788	1840	1673	1486.52	1206	1767	1.466	0.552	4.009	6.10728507299295e-05	0.00138187396156863	0.0019	0.0303	0.0129	0.0129	TRUE	NA
FBtr0336677	674	195	182	1275	344	324	349	292	256	651	472	402	403.78	299	508	1.687	0.755	4.002	6.28047428991388e-05	0.00141545879824327	0.007	0.0421	0.0225	0.0225	TRUE	NA
FBtr0304119	237	151	116	637	227	310	123	226	163	325	312	385	255.64	171	341	2.05	1.035	4	6.33626474409669e-05	0.00142615848590554	0.036	0.0514	0.0436	0.0436	TRUE	NA
FBtr0332038	104	45	68	278	130	124	54	67	96	142	179	154	115.22	72	158	2.231	1.157	3.997	6.4209623579924e-05	0.0014433279869191	0.0153	0.0825	0.0498	0.0498	TRUE	NA
FBtr0332003	56	9	8	222	29	29	29	13	11	113	40	36	40.48	18	63	3.419	1.774	3.992	6.5483588137446e-05	0.00146619976520279	0.0079	0.1871	0.094	0.094	TRUE	NA
FBtr0072670	319	135	182	1052	287	308	165	202	256	537	394	382	322.85	208	438	2.117	1.082	3.969	7.2130834733683e-05	0.00160664408638623	0.0531	0.0461	0.0496	0.0496	TRUE	NA
FBtr0077479	222	32	32	431	114	84	115	48	45	220	157	104	114.79	69	160	2.418	1.274	3.968	7.25527439539966e-05	0.00161394566998054	0.0379	0.0827	0.0608	0.0608	TRUE	NA
FBtr0078971	367	154	126	583	295	311	190	231	177	298	405	386	281.12	199	363	1.798	0.847	3.967	7.29152789350119e-05	0.00161990926038133	0.0102	0.0491	0.0287	0.0287	TRUE	NA
FBtr0333659	360	89	68	924	206	145	186	133	96	472	283	180	225	138	312	2.192	1.132	3.962	7.44484924948869e-05	0.00164756915455459	0.0493	0.0549	0.0522	0.0522	TRUE	NA
FBtr0079799	520	165	177	964	302	294	269	247	249	492	415	365	339.55	255	424	1.659	0.73	3.948	7.89052444694264e-05	0.00173500493319889	0.0032	0.0451	0.0212	0.0212	TRUE	NA
FBtr0302577	388	86	95	897	242	159	201	129	134	458	332	197	241.84	155	329	2.106	1.074	3.943	8.04489454778209e-05	0.00176442437837609	0.0426	0.0529	0.0477	0.0477	TRUE	NA
FBtr0087859	766	420	446	1134	695	977	396	629	628	579	954	1212	733.22	551	915	1.629	0.704	3.937	8.25460982651879e-05	0.00180810744744092	0.0116	0.0348	0.0215	0.0215	TRUE	NA
FBtr0346541	16	2	2	86	24	16	8	3	3	44	33	20	18.47	5	32	7.012	2.81	3.926	8.64311666404381e-05	0.0018859808384862	0.0641	0.3791	0.2243	0.2243	TRUE	NA
FBtr0073250	146	240	252	466	481	421	76	360	355	238	660	522	368.47	264	473	2.041	1.029	3.902	9.54596416198347e-05	0.00206982087663942	0.0503	0.0436	0.0466	0.0466	TRUE	NA
FBtr0334634	130	32	39	311	78	84	67	48	55	159	107	104	90.05	57	123	2.168	1.117	3.899	9.66022852941583e-05	0.00209195176146478	0	0.0984	0.0445	0.0445	TRUE	NA
FBtr0071703	7603	2572	3090	10521	4212	4924	3935	3853	4352	5373	5784	6108	4900.87	4047	5755	1.42	0.506	3.898	9.67977660328922e-05	0.00209354159549828	0.0034	0.0272	0.0119	0.0119	TRUE	NA
FBtr0347554	456	51	48	856	97	107	236	76	68	437	133	133	180.51	127	234	1.85	0.887	3.898	9.70824159764982e-05	0.00209705354711955	0	0.062	0.0279	0.0279	TRUE	NA
FBtr0308644	23	10	18	105	60	40	12	15	25	54	82	50	39.64	17	62	3.662	1.873	3.888	0.000101249776088676	0.0021815765197197	0.0608	0.1905	0.1279	0.1279	TRUE	NA
FBtr0083948	866	276	349	1198	593	717	448	413	492	612	814	889	611.46	451	772	1.685	0.753	3.887	0.00010160625795335	0.0021865105773625	0.0159	0.0366	0.0252	0.0252	TRUE	NA
FBtr0085105	76	18	29	186	70	68	39	27	41	95	96	84	63.77	36	92	2.559	1.355	3.885	0.000102457948983302	0.00220207554262233	0	0.1282	0.0667	0.0667	TRUE	NA
FBtr0080165	2550	807	952	3770	1312	1449	1320	1209	1341	1925	1802	1798	1565.66	1290	1842	1.427	0.513	3.884	0.00010290355264399	0.00220888464505267	5e-04	0.0301	0.0119	0.0119	TRUE	NA
FBtr0339418	144	95	39	469	175	201	75	142	55	239	240	249	166.82	91	243	2.718	1.442	3.882	0.000103793769096173	0.00222290755339651	0.1276	0.065	0.0913	0.0913	TRUE	NA
FBtr0073425	40	5	15	170	60	33	21	7	21	87	82	41	43.24	16	70	4.245	2.086	3.879	0.00010478168651673	0.0022352123202095	0.1484	0.1768	0.1649	0.1649	TRUE	NA
FBtr0080156	1143	654	888	2499	1377	1257	592	980	1251	1276	1891	1559	1258.08	941	1575	1.729	0.79	3.877	0.000105560319885864	0.00224902490231361	0.0272	0.0311	0.029	0.029	TRUE	NA
FBtr0078289	566	183	189	828	378	364	293	274	266	423	519	452	371.12	278	465	1.661	0.732	3.876	0.000106327670201401	0.00226127083708523	0.0068	0.0435	0.0226	0.0226	TRUE	NA
FBtr0082522	136	67	95	360	139	358	70	100	134	184	191	444	187.23	101	273	2.678	1.421	3.876	0.000106398785232802	0.00226127083708523	0.1215	0.0607	0.0897	0.0897	TRUE	NA
FBtr0330170	17	9	10	42	48	56	9	13	14	21	66	69	32.2	12	52	3.829	1.937	3.874	0.000106869948818214	0.00226566933520543	0.0295	0.2285	0.1275	0.1275	TRUE	NA
FBtr0083945	4399	2039	2337	5996	3199	3800	2277	3055	3292	3062	4393	4714	3465.3	2875	4056	1.404	0.49	3.873	0.000107653221503357	0.00227945728642478	0.0019	0.0278	0.0112	0.0112	TRUE	NA
FBtr0087732	2153	912	1059	2996	1484	1685	1114	1366	1492	1530	2038	2090	1605.04	1324	1886	1.42	0.505	3.868	0.000109769031993093	0.00232139169878364	6e-04	0.03	0.0116	0.0116	TRUE	NA
FBtr0089516	213	41	43	439	84	99	110	61	61	224	115	123	115.76	77	154	1.985	0.989	3.852	0.000117009840607053	0.00245334446974518	0	0.0823	0.0357	0.0357	TRUE	NA
FBtr0082335	490	180	211	773	324	369	254	270	297	395	445	458	352.98	274	433	1.579	0.659	3.848	0.000118911117334271	0.00248712752853668	0	0.0444	0.018	0.018	TRUE	NA
FBtr0073489	1285	1176	1057	1844	1836	1920	665	1762	1489	942	2521	2382	1626.72	1305	1948	1.477	0.563	3.843	0.000121446208816478	0.00253089177085227	0.0047	0.0299	0.0147	0.0147	TRUE	NA
FBtr0304802	709	222	241	1647	360	412	367	333	339	841	494	511	480.91	346	615	1.737	0.797	3.836	0.000125054670749952	0.0025934856808131	0.0195	0.0395	0.0285	0.0285	TRUE	NA
FBtr0071538	25	24	26	66	94	67	13	36	37	34	129	83	55.24	29	82	2.811	1.491	3.835	0.000125526304898381	0.00260012277211611	0.0293	0.144	0.0824	0.0824	TRUE	NA
FBtr0087207	140	35	61	282	111	147	72	52	86	144	152	182	114.93	70	159	2.25	1.17	3.832	0.000127123863096342	0.00263003784796787	0.0248	0.0827	0.0562	0.0562	TRUE	NA
FBtr0076791	97	30	31	199	88	80	50	45	44	102	121	99	76.75	46	107	2.296	1.199	3.831	0.000127809905605615	0.00264104541089387	0	0.1109	0.0541	0.0541	TRUE	NA
FBtr0078069	47	42	52	332	98	119	24	63	73	170	135	148	102.04	53	151	3.102	1.633	3.83	0.000128257528053129	0.00264392411495098	0.1473	0.0898	0.1172	0.1172	TRUE	NA
FBtr0079864	3246	1114	1224	4908	1624	1985	1680	1669	1724	2506	2230	2462	2045.28	1691	2399	1.419	0.505	3.829	0.000128639946884539	0.00264862392438982	0.0017	0.0291	0.012	0.012	TRUE	NA
FBtr0290026	108	41	32	242	78	111	56	61	45	124	107	138	88.46	54	123	2.269	1.182	3.828	0.000129354285636267	0.00266013831288683	0	0.0996	0.0544	0.0544	TRUE	NA
FBtr0071793	372	56	72	882	130	117	193	84	101	450	179	145	191.98	126	258	1.952	0.965	3.827	0.000129579130710806	0.00266157086325872	0.0172	0.0599	0.0377	0.0377	TRUE	NA
FBtr0303046	708	302	368	1895	817	514	366	452	518	968	1122	638	677.4	445	909	2.058	1.041	3.823	0.00013187606940691	0.00270551012727023	0.0687	0.0355	0.0516	0.0516	TRUE	NA
FBtr0084927	27	8	6	112	23	39	14	12	8	57	32	48	28.59	11	46	3.997	1.999	3.818	0.000134507748542825	0.00275620357856391	0.0121	0.2541	0.1364	0.1364	TRUE	NA
FBtr0310643	129	32	36	285	71	90	67	48	51	146	97	112	86.68	55	118	2.144	1.1	3.809	0.000139737350373673	0.00284636020933357	0	0.1012	0.0452	0.0452	TRUE	NA
FBtr0079789	3724	1468	1719	6720	2377	2504	1927	2199	2421	3432	3264	3106	2724.96	2182	3267	1.503	0.588	3.804	0.000142503550599953	0.00289582748381492	0.0081	0.0283	0.0168	0.0168	TRUE	NA
FBtr0070639	1521	343	393	2087	631	743	787	514	554	1066	866	922	784.75	618	951	1.555	0.637	3.803	0.00014279673525632	0.00289835125015519	0.0067	0.0342	0.0187	0.0187	TRUE	NA
FBtr0302569	69	46	40	212	90	100	36	69	56	108	124	124	86.14	54	119	2.304	1.204	3.803	0.000143086988776114	0.00290080962706753	0	0.1016	0.0579	0.0579	TRUE	NA
FBtr0113246	69	19	34	618	44	109	36	28	48	316	60	135	103.88	37	170	3.933	1.976	3.8	0.000144643469569531	0.00292544828606961	0.2792	0.0887	0.1744	0.1744	TRUE	NA
FBtr0342816	170	103	91	435	195	177	88	154	128	222	268	220	179.99	123	237	1.972	0.979	3.792	0.000149231207335518	0.00300127438568666	0.0225	0.0621	0.0415	0.0415	TRUE	NA
FBtr0079937	9359	3196	3453	12065	4968	5712	4844	4788	4864	6161	6822	7086	5760.71	4832	6690	1.382	0.467	3.791	0.00015023565580804	0.00301015389341553	0.0024	0.027	0.0107	0.0107	TRUE	NA
FBtr0333777	195	76	70	699	126	159	101	114	99	357	173	197	173.43	105	242	2.242	1.164	3.784	0.000154151277951233	0.00308140858757762	0.0571	0.0635	0.0603	0.0603	TRUE	NA
FBtr0081228	118	38	46	239	86	136	61	57	65	122	118	169	98.61	61	136	2.219	1.15	3.78	0.000156599483070993	0.00312306713273325	0.0192	0.0921	0.054	0.054	TRUE	NA
FBtr0335488	1079	462	372	2390	736	701	558	692	524	1220	1011	870	812.54	591	1034	1.74	0.799	3.778	0.000157977795260752	0.003146895663783	0.0279	0.0339	0.0308	0.0308	TRUE	NA
FBtr0086773	3263	1378	1408	4213	2196	2508	1689	2064	1983	2151	3015	3111	2335.75	1912	2759	1.428	0.514	3.775	0.000160063503145365	0.00318474378474031	0.0035	0.0287	0.0129	0.0129	TRUE	NA
FBtr0113384	15	5	5	42	32	46	8	7	7	21	44	57	24.13	7	41	4.88	2.287	3.771	0.000162867719274388	0.00323678360750293	0.081	0.2963	0.1862	0.1862	TRUE	NA
FBtr0086474	76	18	17	177	47	68	39	27	24	90	65	84	54.92	30	80	2.66	1.412	3.769	0.00016401317394709	0.0032557754008872	0	0.1447	0.0754	0.0754	TRUE	NA
FBtr0082057	27	16	9	76	52	51	14	24	13	39	71	63	37.35	17	58	3.321	1.732	3.765	0.000166813140015984	0.00330752851377357	0.0051	0.2006	0.1127	0.1127	TRUE	NA
FBtr0077245	382	149	160	544	306	431	198	223	225	278	420	535	313.16	215	411	1.844	0.883	3.759	0.00017078592113445	0.00338238953045837	0.0269	0.0467	0.0361	0.0361	TRUE	NA
FBtr0091719	191	23	20	355	89	74	99	34	28	181	122	92	92.79	54	132	2.685	1.425	3.758	0.00017155915861241	0.00339378446293132	0	0.0962	0.0854	0.0854	TRUE	NA
FBtr0085786	602	256	238	1384	375	457	312	384	335	707	515	567	469.82	344	596	1.736	0.796	3.755	0.000173381961377761	0.00342589172763822	0.0214	0.0398	0.0298	0.0298	TRUE	NA
FBtr0075275	493	186	237	732	374	423	255	279	334	374	514	525	379.96	289	471	1.61	0.687	3.753	0.000174937768768846	0.00345265554908455	0.0035	0.0431	0.0212	0.0212	TRUE	NA
FBtr0075706	372	101	111	919	162	224	193	151	156	469	222	278	244.97	167	323	1.884	0.913	3.752	0.000175776758517009	0.0034652266497991	0.024	0.0525	0.0373	0.0373	TRUE	NA
FBtr0087357	1062	220	204	1598	605	433	550	330	287	816	831	537	558.41	389	728	1.931	0.949	3.743	0.00018177113846132	0.00357108453121433	0.0503	0.0376	0.044	0.044	TRUE	NA
FBtr0079423	4553	1570	1714	6350	2295	2819	2356	2352	2414	3243	3151	3497	2835.63	2374	3297	1.389	0.474	3.741	0.000183101896959021	0.00359311285439837	0.0016	0.0282	0.0112	0.0112	TRUE	NA
FBtr0347011	563	220	186	761	449	520	291	330	262	389	617	645	422.2	294	550	1.816	0.86	3.721	0.000198230607401312	0.00385470878405885	0.0307	0.0414	0.0358	0.0358	TRUE	NA
FBtr0070484	933	398	407	1385	621	667	483	596	573	707	853	827	673.3	551	796	1.446	0.532	3.714	0.000203936344078529	0.00393886513208428	0	0.0356	0.0132	0.0132	TRUE	NA
FBtr0075453	2845	873	1098	4368	1448	1657	1472	1308	1547	2230	1988	2056	1766.88	1442	2091	1.449	0.535	3.713	0.000204819222349042	0.00395146735940204	0.0049	0.0296	0.0143	0.0143	TRUE	NA
FBtr0114627	668	232	243	935	441	444	346	348	342	477	606	551	444.9	345	545	1.565	0.646	3.707	0.00020991574293537	0.0040452414686343	0.0043	0.0406	0.0194	0.0194	TRUE	NA
FBtr0086180	19128	5808	6998	31164	8993	10213	9899	8701	9857	15914	12349	12670	11565	9486	13644	1.43	0.516	3.705	0.000211378560583618	0.00405974657622579	0.006	0.0265	0.0139	0.0139	TRUE	NA
FBtr0080358	198	59	69	384	113	153	102	88	97	196	155	190	138.19	96	180	1.88	0.911	3.703	0.000212986917771249	0.00408606110368535	0	0.0731	0.0349	0.0349	TRUE	NA
FBtr0308594	295	46	31	354	237	263	153	69	44	181	325	326	182.95	89	277	3.406	1.768	3.701	0.00021473066876665	0.00411491139666683	0.2757	0.0616	0.1555	0.1555	TRUE	NA
FBtr0073118	11334	1945	1645	18383	3134	2877	5866	2914	2317	9387	4304	3569	4726.06	3699	5753	1.537	0.62	3.695	0.000220136933478953	0.00420910651738854	0.0144	0.0273	0.02	0.02	TRUE	NA
FBtr0073779	1555	823	743	2772	1158	1302	805	1233	1047	1416	1590	1615	1284.19	1028	1540	1.517	0.602	3.693	0.00022150343311398	0.00423051824202435	0.0091	0.031	0.0183	0.0183	TRUE	NA
FBtr0110922	125	86	90	145	372	417	65	129	127	74	511	517	237.08	107	367	2.676	1.42	3.692	0.000222371261080501	0.00424236874170376	0.1568	0.0534	0.1	0.1	TRUE	NA
FBtr0078078	678	256	259	1169	507	416	351	384	365	597	696	516	484.74	367	603	1.647	0.72	3.687	0.000226505794594946	0.00430687459323495	0.0137	0.0394	0.0251	0.0251	TRUE	NA
FBtr0086568	70	24	30	154	66	78	36	36	42	79	91	97	63.41	38	89	2.307	1.206	3.688	0.000226292474400336	0.00430687459323495	0	0.1288	0.0574	0.0574	TRUE	NA
FBtr0072265	4059	1334	1392	6469	2039	2051	2101	1999	1961	3303	2800	2544	2451.25	2020	2882	1.422	0.508	3.683	0.000230405067211869	0.00437616534634636	0.0039	0.0286	0.0132	0.0132	TRUE	NA
FBtr0340226	67	15	16	330	70	29	35	22	23	169	96	36	63.38	27	100	3.544	1.825	3.683	0.000230821881764436	0.00437923240502415	0.1653	0.1288	0.1463	0.1463	TRUE	NA
FBtr0112741	401	101	97	615	200	209	208	151	137	314	275	259	223.9	165	283	1.719	0.782	3.681	0.00023210617828851	0.00439873266721132	0	0.055	0.0271	0.0271	TRUE	NA
FBtr0273423	52	14	16	203	32	52	27	21	23	104	44	65	47.09	24	71	2.963	1.567	3.681	0.000232685083751856	0.00440483650268	0.0339	0.1644	0.0975	0.0975	TRUE	NA
FBtr0083552	328	108	89	466	315	265	170	162	125	238	433	329	242.69	152	333	2.127	1.089	3.679	0.000233877986321611	0.00442253731356335	0.0632	0.0528	0.058	0.058	TRUE	NA
FBtr0330306	24	3	3	83	29	21	12	4	4	42	40	26	21.57	7	36	5.293	2.404	3.679	0.000234261136395131	0.00442490391003622	0	0.3284	0.2076	0.2076	TRUE	NA
FBtr0074226	921	431	464	1346	654	788	477	646	654	687	898	978	723.14	592	854	1.443	0.529	3.668	0.000244884936462032	0.00459520956811849	0	0.0349	0.0135	0.0135	TRUE	NA
FBtr0078271	261	95	76	485	151	206	135	142	107	248	207	256	182.5	128	237	1.85	0.888	3.667	0.000245386845783487	0.00459959540112851	0.0097	0.0616	0.0357	0.0357	TRUE	NA
FBtr0080390	2	6	8	13	41	593	1	9	11	7	56	736	136.65	7	266	23.658	4.564	3.66	0.000252196283808181	0.00470665774058119	0.9507	0.0736	0.4323	0.9507	TRUE	NA
FBtr0077349	361	208	203	542	336	409	187	312	286	277	461	507	338.32	262	415	1.572	0.652	3.659	0.000252838892822247	0.00471352157695039	8e-04	0.0452	0.0196	0.0196	TRUE	NA
FBtr0302905	66	23	16	238	55	46	34	34	23	122	76	57	57.55	30	85	2.744	1.456	3.65	0.000261938095040947	0.00486728089712598	0.0356	0.1393	0.0886	0.0886	TRUE	NA
FBtr0100477	5540	1653	1735	7690	2337	2743	2867	2476	2444	3927	3209	3403	3054.36	2596	3513	1.353	0.436	3.649	0.000263244201212181	0.00488625681275986	2e-04	0.028	0.0099	0.0099	TRUE	NA
FBtr0301447	372	149	184	575	295	314	193	223	259	294	405	390	293.86	225	363	1.602	0.68	3.648	0.000264531668172389	0.0049048460981888	0	0.0481	0.0213	0.0213	TRUE	NA
FBtr0077088	495	164	199	835	288	328	256	246	280	426	395	407	335.16	261	409	1.574	0.654	3.641	0.000271752784873645	0.00502341552553943	0	0.0454	0.0199	0.0199	TRUE	NA
FBtr0077909	12071	4884	5260	15064	7861	8726	6247	7317	7409	7692	10794	10825	8380.83	6991	9770	1.384	0.469	3.64	0.000272859128892551	0.00503746708249316	0.0034	0.0267	0.0118	0.0118	TRUE	NA
FBtr0343016	81	54	70	605	142	122	42	81	99	309	195	151	146.12	74	218	3.01	1.59	3.638	0.000274426929681269	0.00506096373221876	0.1937	0.0706	0.1275	0.1275	TRUE	NA
FBtr0077903	632	207	259	944	380	445	327	310	365	482	522	552	426.32	334	519	1.548	0.631	3.636	0.000276487527470564	0.00509348827459467	0.001	0.0412	0.019	0.019	TRUE	NA
FBtr0334322	401	111	95	731	210	186	208	166	134	373	288	231	233.34	169	297	1.755	0.811	3.636	0.000277087725771982	0.00509906822394342	0.0085	0.0539	0.0305	0.0305	TRUE	NA
FBtr0075595	441	200	227	801	334	366	228	300	320	409	459	454	361.55	283	441	1.579	0.659	3.635	0.00027781306522749	0.00510338562586093	0	0.0439	0.0206	0.0206	TRUE	NA
FBtr0345460	274	102	54	551	184	212	142	153	76	281	253	263	194.62	124	266	2.156	1.109	3.635	0.000277917449393861	0.00510338562586093	0.0625	0.0594	0.0604	0.0604	TRUE	NA
FBtr0087822	488	131	124	754	219	262	253	196	175	385	301	325	272.37	208	337	1.626	0.701	3.63	0.000283418936023705	0.00518774618115536	0	0.0499	0.0225	0.0225	TRUE	NA
FBtr0071168	1066	524	690	1639	978	1023	552	785	972	837	1343	1269	959.6	770	1150	1.497	0.582	3.628	0.00028610862573445	0.00523139556500166	0.0061	0.0327	0.0174	0.0174	TRUE	NA
FBtr0075679	388	132	106	670	208	247	201	198	149	342	286	306	247.01	183	311	1.706	0.771	3.623	0.000290796318146986	0.00531144584934926	0.0015	0.0523	0.0278	0.0278	TRUE	NA
FBtr0273277	5038	1988	2429	7825	3093	3600	2607	2978	3421	3996	4247	4466	3619.34	3002	4236	1.417	0.503	3.623	0.000291766726570922	0.00532350119938073	0.0048	0.0277	0.0136	0.0136	TRUE	NA
FBtr0345317	2721	1206	1457	3653	2051	2245	1408	1807	2052	1865	2816	2785	2122.34	1756	2489	1.407	0.493	3.622	0.000292358763378296	0.00532863459160591	0.0029	0.029	0.0128	0.0128	TRUE	NA
FBtr0078917	3383	973	938	4558	1420	1638	1751	1458	1321	2328	1950	2032	1806.53	1510	2103	1.397	0.482	3.61	0.000306479922820549	0.00556825969946528	0.0016	0.0295	0.0122	0.0122	TRUE	NA
FBtr0334883	57	47	45	148	121	91	29	70	63	76	166	113	86.32	54	118	2.237	1.162	3.603	0.000314221193970944	0.0056848182466199	0.0244	0.1015	0.0605	0.0605	TRUE	NA
FBtr0343377	209	53	80	601	104	183	108	79	113	307	143	227	162.83	100	226	2.212	1.145	3.604	0.000313929071764449	0.0056848182466199	0.0626	0.066	0.0644	0.0644	TRUE	NA
FBtr0076500	191	123	102	709	265	183	99	184	144	362	364	227	229.96	142	318	2.293	1.197	3.6	0.000318724045843445	0.00576020664937927	0.0957	0.0543	0.0742	0.0742	TRUE	NA
FBtr0332155	362	53	51	583	109	167	187	79	72	298	150	207	165.52	113	218	2.035	1.025	3.599	0.000319406351349389	0.00576646140209829	0.0335	0.0653	0.0497	0.0497	TRUE	NA
FBtr0305263	42	41	40	337	58	164	22	61	56	172	80	203	99.11	46	152	3.569	1.836	3.598	0.00032075620917201	0.00578474210673937	0.2657	0.0917	0.1721	0.1721	TRUE	NA
FBtr0078919	53	18	18	354	54	36	27	27	25	181	74	45	63.22	26	100	3.357	1.747	3.593	0.000326711336351509	0.00588595181697976	0.1526	0.1291	0.1406	0.1406	TRUE	NA
FBtr0302973	992	84	57	1433	179	296	513	126	80	732	246	367	344.05	240	448	2.295	1.199	3.592	0.00032871902143087	0.00590970643245372	0.1104	0.0449	0.0745	0.0745	TRUE	NA
FBtr0332589	84	51	63	143	128	141	43	76	89	73	176	175	105.39	69	141	1.957	0.969	3.585	0.000337101061111734	0.00604771997816668	0	0.0878	0.0412	0.0412	TRUE	NA
FBtr0070724	266	96	108	904	158	213	138	144	152	462	217	264	229.41	145	314	2.094	1.066	3.585	0.000337685093880471	0.00605186734079829	0.0613	0.0543	0.0579	0.0579	TRUE	NA
FBtr0073424	42	19	12	103	78	49	22	28	17	53	107	61	47.93	22	74	3.169	1.664	3.581	0.000342437956080279	0.00611586913373789	0.0865	0.162	0.1252	0.1252	TRUE	NA
FBtr0088659	801	292	265	1315	460	459	415	437	373	671	632	569	516.31	408	624	1.529	0.613	3.581	0.000342391631379523	0.00611586913373789	0.0038	0.0385	0.0189	0.0189	TRUE	NA
FBtr0343995	69	15	17	217	42	40	36	22	24	111	58	50	50.04	27	73	2.607	1.382	3.579	0.000344510518847211	0.00614209969724378	0.0087	0.1563	0.0773	0.0773	TRUE	NA
FBtr0077721	831	263	263	1150	478	474	430	394	370	587	656	588	504.36	398	610	1.53	0.613	3.576	0.000348874607061927	0.0062134458834051	0.0044	0.0388	0.0189	0.0189	TRUE	NA
FBtr0076301	1629	638	736	2326	991	1322	843	956	1037	1188	1361	1640	1170.69	945	1396	1.472	0.558	3.569	0.000358269940707047	0.00637415742019353	0.0065	0.0315	0.0167	0.0167	TRUE	NA
FBtr0087382	2404	837	830	3146	1273	1456	1244	1254	1169	1606	1748	1806	1471.33	1222	1720	1.404	0.49	3.568	0.000359577248829682	0.00639078693749003	0.002	0.0303	0.0128	0.0128	TRUE	NA
FBtr0073471	7546	3035	3809	10940	4958	5526	3905	4547	5365	5586	6808	6855	5511.21	4606	6416	1.396	0.481	3.56	0.000371200730621038	0.00654888361612738	0.0043	0.0271	0.013	0.013	TRUE	NA
FBtr0081873	352	92	130	649	186	226	182	138	183	331	255	280	228.38	168	289	1.722	0.784	3.557	0.000375611662022569	0.00661408174060481	0.0048	0.0545	0.0298	0.0298	TRUE	NA
FBtr0306636	405	72	90	762	131	167	210	108	127	389	180	207	203.4	148	259	1.726	0.788	3.556	0.000377097309203766	0.00663343174374747	0.0028	0.058	0.0287	0.0287	TRUE	NA
FBtr0081620	70	31	20	179	81	62	36	46	28	91	111	77	65.06	37	93	2.524	1.336	3.554	0.000380054248521694	0.00667176091749804	0.0308	0.1262	0.0815	0.0815	TRUE	NA
FBtr0331661	147	44	43	468	93	80	76	66	61	239	128	99	111.42	68	155	2.21	1.144	3.547	0.000389734781587764	0.00683470474336578	0.0417	0.0845	0.0622	0.0622	TRUE	NA
FBtr0346633	1094	103	131	1889	195	200	566	154	185	965	268	248	397.58	302	494	1.59	0.669	3.538	0.000403179109096403	0.00703451159726592	0.003	0.0423	0.0213	0.0213	TRUE	NA
FBtr0340437	3441	1273	1632	4600	2269	2759	1781	1907	2299	2349	3116	3423	2479.02	1996	2963	1.471	0.557	3.531	0.000413362918098687	0.00718296596586685	0.0096	0.0285	0.0175	0.0175	TRUE	NA
FBtr0344026	186	111	138	485	189	258	96	166	194	248	260	320	214.03	152	276	1.89	0.918	3.53	0.000415984797136602	0.00722120977296544	0.0314	0.0564	0.0434	0.0434	TRUE	NA
