"ID","S2_DRSC_Untreated_1","S2_DRSC_Untreated_3","S2_DRSC_Untreated_4","S2_DRSC_CG8144_RNAi_1","S2_DRSC_CG8144_RNAi_3","S2_DRSC_CG8144_RNAi_4","padj","log2FoldChange","pvalue","foldChange","log10padj"
"FBtr0333071",422.109101745729,511.168079113969,407.313314876189,984.583594994717,908.774871063869,933.204937247637,4.1168853396295e-09,1.55342265195891,2.63110202571068e-13,2.93512643707364,8.38543122847486
"FBtr0075541",57.8607684593139,77.1969000276583,79.1951295194995,223.854781551069,201.768273710184,200.447080333715,8.74011210111552e-06,2.23777016864092,5.58580692855852e-10,4.71667491005574,5.0584829970471
"FBtr0083122",303.465726180647,189.697304040662,279.314542413745,577.496075910196,702.504592934041,650.25915081264,0.000357751103772325,1.90674541068361,2.28638783007813e-08,3.74962263953295,3.4464190176339
"FBtr0331507",192.628165466452,176.46682554733,173.069177220657,318.91009482663,342.85313150869,334.174426966935,0.00527083784625363,1.26633450830788,3.36859324231714e-07,2.4054961798814,2.27812034435429
"FBtr0302833",449.440821840251,426.365442956309,354.484004880331,790.628389303873,929.412855853139,800.937767235018,3.20522301362459e-06,1.49473377902315,2.04845849915293e-10,2.81812143345201,5.49414174766871
"FBtr0088266",170.343264780006,189.198657962754,172.662231032637,437.341574578847,435.248462685661,414.11820462076,1.79097414780627e-10,1.83936405079716,1.14461184112371e-14,3.57852250037922,9.74691068302094
"FBtr0308834",1.57728665611759,2.16066017080146,2.16981828565147,23.4576999672248,24.2231034752914,22.3415400975572,2.02510915733357e-05,5.30385999153221,1.29424756012882e-09,39.5021696882598,4.69355156249872
"FBtr0088659",366.15326735291,379.233222053329,334.123243499367,618.594061372924,685.980055100651,577.174341811476,0.00292586446789815,1.15712685501351,1.8699204115154e-07,2.23012852224009,2.53374579516464
"FBtr0079199",51.5190240540724,49.4591134619408,34.2507792280439,135.449455799682,162.628112994883,137.362659969416,0.000451474030640068,2.45064728800524,2.88537119345605e-08,5.46661315955417,3.34536722580249
"FBtr0331662",204.197386681999,228.126874598433,208.643765487275,435.419705256534,446.565653958561,354.31810382042,0.00706215190639822,1.37018167511909,4.51342232146624e-07,2.58503116754145,2.15106294502823
"FBtr0073426",666.144303208578,372.728137194328,304.798294583685,2063.1830348754,2412.32800330761,2581.29455825649,7.98861785228421e-09,3.45449927112906,5.10552684366601e-13,10.9624569430153,8.09752835348325
"FBtr0071849",236.772289449383,169.836634792514,193.094108456767,462.4764282304,548.053055451948,525.910171532641,6.24094160121874e-07,1.96075663295867,3.98858669471384e-11,3.89266079149373,6.20474988125298
"FBtr0077644",886.388063299618,929.398680901054,769.491119892673,1991.28568541027,2091.36492337922,2129.84248431069,1.52565270521131e-21,1.82504164916071,9.75044868160867e-26,3.54317236276997,20.816544316562
"FBtr0089581",290.755587040142,115.834151958717,116.874773775395,1993.93752704525,2265.63851307408,2210.40557169326,8.67439658203629e-13,5.23869576931341,5.54380813065526e-17,37.757615947893,12.0617607263592
"FBtr0301884",855.501726545877,788.512170084324,597.651177398505,1416.22483317521,1656.54719628441,1611.37001320796,2.45113344829385e-05,1.53360568750499,1.56651974710414e-09,2.89508496185338,4.61063304359086
"FBtr0072957",1966.93870844344,1596.83345000285,1598.60722114331,3866.96384006161,4097.0969480825,3683.9492376125,1.58013736928341e-14,1.69374306628211,1.00986602497821e-18,3.23494922071203,13.8013051560022
"FBtr0299837",3888.41298064748,4820.20612307805,3488.64697102944,8873.38107345056,9496.27277776988,7891.28890317614,4.3545606857675e-07,1.59611845347271,2.7830003743641e-11,3.02328807559766,6.36105565268176
"FBtr0086774",671.86287181279,653.106144664858,782.167175596053,1235.71826009357,1176.73610328541,1219.13451552417,4.78034826484613e-06,1.13249932769204,3.05512127874106e-10,2.19238220169976,5.32054046238553
"FBtr0072642",9.87056444136338,8.99871038992211,9.01577746856707,35.4546029686559,36.3955093797261,33.5872177873649,0.00714571229549962,2.92268546537769,4.56682577842374e-07,7.58256239975415,2.1459544735789
